Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7
280.0,0.1475599138975059,,,,,,
280.45112781954884,0.14743712180632773,,,,,,
280.90225563909775,0.1473143297151509,,,,,,
281.3533834586466,0.14719153762397363,,,,,,
281.8045112781955,0.14706874553279592,,,,,,
282.25563909774434,0.14694595344161865,,,,,,
282.70676691729324,0.14682316135044093,,,,,,
283.1578947368421,0.1467003692592641,,,,,,
283.609022556391,0.1465775771680864,,,,,,
284.0601503759398,0.14645478507690912,,,,,,
284.5112781954887,0.14633199298573185,,,,,,
284.9624060150376,0.14620920089455502,,,,,,
285.4135338345865,0.1460864088033773,,,,,,
285.8646616541353,0.1459636167121996,,,,,,
286.3157894736842,0.14584082462102232,,,,,,
286.76691729323306,0.14571803252984505,,,,,,
287.21804511278197,0.14559524043866734,,,,,,
287.6691729323308,0.1454724483474905,,,,,,
288.1203007518797,0.1453496562563128,,,,,,
288.57142857142856,0.14522686416513553,,,,,,
289.02255639097746,0.14510407207395826,,,,,,
289.4736842105263,0.14498127998278054,,,,,,
289.9248120300752,0.14485848789160327,,,,,,
290.37593984962405,0.144735695800426,,,,,,
290.82706766917295,0.14461290370924873,,,,,,
291.2781954887218,0.14449011161807146,,,,,,
291.7293233082707,0.14436731952689374,,,,,,
292.18045112781954,0.14424452743571692,,,,,,
292.63157894736844,0.1441217353445392,,,,,,
293.0827067669173,0.14399894325336193,,,,,,
293.5338345864662,0.14387615116218422,,,,,,
293.98496240601503,0.14375335907100695,,,,,,
294.43609022556393,0.14363056697982968,,,,,,
294.8872180451128,0.1435077748886524,,,,,,
295.3383458646617,0.14338498279747514,,,,,,
295.7894736842105,0.14326219070629742,,,,,,
296.2406015037594,0.14313939861512015,,,,,,
296.69172932330827,0.14301660652394332,,,,,,
297.14285714285717,0.14289381443276605,,,,,,
297.593984962406,0.14277102234158834,,,,,,
298.0451127819549,0.14264823025041107,,,,,,
298.49624060150376,0.1425254381592338,,,,,,
298.9473684210526,0.14240264606805653,,,,,,
299.3984962406015,0.1422798539768788,,,,,,
299.8496240601504,0.14215706188570154,,,,,,
300.30075187969925,0.14203426979452427,,,,,,
300.7518796992481,0.14191147770334656,,,,,,
301.203007518797,0.14178868561216929,8.467854817140682e-21,,,,,
301.65413533834584,0.14166589352099201,7.512726182147877e-19,,,,,
302.10526315789474,0.14154310142981472,6.660782731658177e-17,,,,,
302.5563909774436,0.14142030933863475,5.901200940479959e-15,,,,,
303.0075187969925,0.14129751724721157,5.224268531636677e-13,,,,,
303.45864661654133,0.1411747251337068,4.621272227594517e-11,,,,,
303.90977443609023,0.14105193101164576,4.084396640459478e-09,,,,,
304.3609022556391,0.14092895419385132,3.6066288171079153e-07,,,,,
304.812030075188,0.14078936162069713,3.181315830848263e-05,,,,,
305.2631578947368,0.1391550208533756,0.0027734978967577143,,,,,
305.7142857142857,0.07028038235019762,0.12341886466056984,,,,,
306.16541353383457,0.001525867650183076,0.2358176399418958,,,,,
306.61654135338347,1.692800616164456e-05,0.22995044111111637,,,,,
307.0676691729323,1.858036235161822e-07,0.22154812117115558,,,,,
307.5187969924812,2.03915839526093e-09,0.21311864019004015,,,,,
307.96992481203006,2.2379309354120708e-11,0.20468887175280467,,,,,
308.42105263157896,2.4561414239010626e-13,0.19625910027807145,,,,,
308.8721804511278,2.6987314928133865e-15,0.18782932877129346,,,,,
309.3233082706767,3.0992636894872545e-17,0.1793995572641762,,,,,
309.77443609022555,,0.17096978575705357,,,,,
310.22556390977445,,0.1625400142499327,,,,,
